,location_name,charge_point_operator,owner,full_address,region,island,is_open_24_hours,car_park_count,has_carpark_cost,max_time_limit,number_of_connectors,connectors_list,has_charging_cost,has_tourist_attraction,latitude,longitude,current_type,operative_status_connectors,inoperative_status_connectors,unknown_status_connectors,ac_type_1_tethered_connector,ac_type_2_socketed_connector,dc_type_1_tethered_connector,dc_type_2_tethered_connector,dc_type_1_ccs_connector,dc_type_2_ccs_connector,dc_type_2_socketed_connector,dc_chademo_connector,ac_type_2_tethered_connector,min_ac_type_1_tethered_power_kw,max_ac_type_1_tethered_power_kw,min_ac_type_2_socketed_power_kw,max_ac_type_2_socketed_power_kw,min_dc_type_1_ccs_power_kw,max_dc_type_1_ccs_power_kw,min_dc_type_2_ccs_power_kw,max_dc_type_2_ccs_power_kw,min_dc_type_1_tethered_power_kw,max_dc_type_1_tethered_power_kw,min_dc_type_2_tethered_power_kw,max_dc_type_2_tethered_power_kw,min_dc_type_2_socketed_power_kw,max_dc_type_2_socketed_power_kw,min_dc_chademo_power_kw,max_dc_chademo_power_kw,min_ac_type_2_tethered_power_kw,max_ac_type_2_tethered_power_kw,date_first_operational,operational_month,operational_year
63,bp charge Lunn Ave,BP,bp charge,"110 Lunn Avenue, Mount Wellington, 1072",Wellington,North,True,2,False,Unlimited,2,"{DC, 75 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 75 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-36.8883767462116,174.831482288989,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,75,75,,,,,,,75,75,,,2023-02-24,2,2023
64,bp charge Mana,BP,bp charge,71 Mana Esplanade Mana ,Wellington,North,True,2,False,Unlimited,2,"{DC, 75 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 75 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-41.0959327298985,174.868588674799,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,75,75,,,,,,,75,75,,,2023-06-23,6,2023
65,bp charge Mangere,BP,bp charge,"154 Coronation Road, Mangere Bridge, Auckland",Auckland,North,True,4,False,Unlimited,4,"{DC, 75 kW, CHAdeMO, Status: Operative, Count:2},{DC, 75 kW, Type 2 CCS, Status: Operative, Count:2}",True,False,-36.9536499409804,174.790291049598,DC,4,0,0,False,False,False,False,False,True,False,True,False,,,,,,,75,75,,,,,,,75,75,,,2023-07-03,7,2023
66,bp charge Marshlands,BP,bp charge,"432 Marshland Road Marshland, Canterbury 8083, ",Canterbury,South,True,2,False,Unlimited,2,"{DC, 75 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 75 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-43.474401628493,172.659712926354,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,75,75,,,,,,,75,75,,,2023-02-15,2,2023
67,bp charge Massey Road,BP,bp charge,"264 Massey Road Mangere, Auckland 2024, ",Auckland,North,True,2,False,Unlimited,2,"{DC, 75 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 75 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-36.9600882888764,174.83230521045,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,75,75,,,,,,,75,75,,,2023-06-30,6,2023
68,bp charge Melling,BP,bp charge,"17 Melling Road, Hutt Central, Lower Hutt 5010",Wellington,North,True,2,False,Unlimited,2,"{DC, 75 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 75 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-41.2046426,174.9115383,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,75,75,,,,,,,75,75,,,2023-03-24,3,2023
69,bp charge Millwater,BP,bp charge,"219-225 WAINUI ROAD, Millwater, Auckland",Auckland,North,True,4,False,Unlimited,4,"{DC, 75 kW, Type 2 CCS, Status: Operative, Count:3},{DC, 75 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-36.605708,174.662124,DC,4,0,0,False,False,False,False,False,True,False,True,False,,,,,,,75,75,,,,,,,75,75,,,2022-10-31,10,2022
70,bp charge Newmarket,BP,bp charge,"433 Khyber Pass Road Newmarket, Auckland 1023, ",Auckland,North,True,2,False,Unlimited,2,"{DC, 75 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 75 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-36.867260191935,174.775145976721,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,75,75,,,,,,,75,75,,,2023-04-07,4,2023
71,bp charge Pacific,BP,bp charge,"Cnr Great South Road & Kerrs Road Manukau City Centre, Auckland 2104, ",Auckland,North,True,2,False,Unlimited,2,"{DC, 75 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 75 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-37.0015500615198,174.888327705978,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,75,75,,,,,,,75,75,,,2023-02-24,2,2023
72,bp charge QEII,BP,bp charge,"Cnr Travis Road & Bower Avenue, Christchurch",Canterbury,South,True,2,False,Unlimited,2,"{DC, 75 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 75 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-43.49535608,172.7106759,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,75,75,,,,,,,75,75,,,2022-12-13,12,2022
73,bp charge Rangiora,BP,bp charge,"647 Lineside Road Rangiora, Canterbury 7400, ",Canterbury,South,True,2,False,Unlimited,2,"{DC, 75 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 75 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-43.3268465873433,172.599693330024,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,75,75,,,,,,,75,75,,,2023-03-03,3,2023
74,bp charge Ravenswood,BP,bp charge,"Corner Bob Robertson & Kesteven Place, Ravenswood , Canterbury 7691",Canterbury,South,True,2,False,Unlimited,2,"{DC, 75 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 75 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-43.3078909717068,172.672449045217,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,75,75,,,,,,,75,75,,,2023-05-04,5,2023
75,bp charge Richmond,BP,bp charge,"177 Queen Street, Richmond, 7020, Nelson",Nelson,South,True,4,False,Unlimited,4,"{DC, 75 kW, CHAdeMO, Status: Operative, Count:2},{DC, 75 kW, Type 2 CCS, Status: Operative, Count:2}",True,False,-41.3423799977907,173.187826384061,DC,4,0,0,False,False,False,False,False,True,False,True,False,,,,,,,75,75,,,,,,,75,75,,,2023-03-30,3,2023
76,bp charge Rolleston,BP,bp charge,"1705 Main South Road Rolleston, Canterbury 8042, ",Canterbury,South,True,2,False,Unlimited,2,"{DC, 75 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 75 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-43.59052944,172.3803253,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,75,75,,,,,,,75,75,,,2022-11-29,11,2022
77,bp charge Rosedale,BP,bp charge,"94 Apollo Drive, Albany, Auckland",Auckland,North,True,2,False,Unlimited,2,"{DC, 75 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 75 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-36.7353750344473,174.726298801188,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,75,75,,,,,,,75,75,,,2023-03-30,3,2023
78,bp charge Russley Road,BP,bp charge,"661 Russley Road, Harewood Christchurch, Canterbury 8051,",Canterbury,South,True,2,False,Unlimited,2,"{DC, 75 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 75 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-43.4795963705187,172.555243931877,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,75,75,,,,,,,75,75,,,2023-05-29,5,2023
79,bp charge Taihape,BP,bp charge,"80/88 Hautapu Street, Taihape 4720",Manawatu-Whanganui,North,True,2,False,Unlimited,2,"{DC, 75 kW, Type 2 CCS, Status: Operative, Count:2}",True,False,-39.678991013642,175.80051646938,DC,2,0,0,False,False,False,False,False,True,False,False,False,,,,,,,75,75,,,,,,,,,,,2023-03-29,3,2023
80,bp charge Takanini,BP,bp charge,"102 Great South Road Takanini, Auckland 2112, ",Auckland,North,True,2,False,Unlimited,2,"{DC, 75 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 75 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-37.0387406,174.9137961,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,75,75,,,,,,,75,75,,,2022-11-30,11,2022
81,bp charge Tawa,BP,bp charge,"100 Main Road, Tawa, Wellington 5028",Wellington,North,True,2,False,Unlimited,2,"{DC, 75 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 75 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-41.1757389615857,174.82604550311,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,75,75,,,,,,,75,75,,,2023-03-24,3,2023
82,bp charge Timaru,BP,bp charge,"193 Evans Street Waimataitai, Canterbury 7910, ",Canterbury,South,True,2,False,Unlimited,2,"{DC, 75 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 75 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-44.3742545958034,171.242512644249,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,75,75,,,,,,,75,75,,,2023-03-24,3,2023
83,bp charge Tirau,BP,bp charge,"58-70 Main Road, State Highway 1, Tirau, Wellington 3410",Wellington,North,True,2,False,Unlimited,2,"{DC, 75 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 75 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-37.9767127046834,175.755030380934,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,75,75,,,,,,,75,75,,,2023-02-10,2,2023
84,bp charge Tristram Street,BP,bp charge,"100 Tristram Street, Hamilton Central, Hamilton 3204 ",Waikato,North,True,2,False,Unlimited,2,"{DC, 75 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 75 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-37.7912448959559,175.280278770534,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,75,75,,,,,,,75,75,,,2023-06-06,6,2023
85,bp charge Whitiora,BP,bp charge,"54 Ulster St, Whitiora, Hamilton New Zealand",Waikato,North,True,2,False,Unlimited,2,"{DC, 75 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 75 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-37.7785978037862,175.274825743655,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,75,75,,,,,,,75,75,,,2023-04-27,4,2023
86,bp charge Glendene,BP,bp charge,"Norcross Avenue Glendene Auckland, Auckland 0610, New Zealand",Auckland,North,True,2,False,Unlimited,2,"{DC, 75 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 75 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-36.8854983044075,174.644305341208,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,75,75,,,,,,,75,75,,,2023-10-25,10,2023
87,Paeratea,Counties Energy,Counties Energy,"16 Jonah Lomu Drive, Paerata, Auckland, 2676, NZL",Auckland,North,True,1,False,Unlimited,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 1 CCS, Status: Operative, Count:1}",True,False,-37.1447273382517,174.888101033285,DC,2,0,0,False,False,False,False,True,False,False,True,False,,,,,50,50,,,,,,,,,50,50,,,,,
88,Pukehoke,Counties Energy,Counties Energy,"7 Seddon Lane, Pukekohe, Auckland, 2120, NZL",Auckland,North,True,1,False,Unlimited,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 1 CCS, Status: Operative, Count:1}",True,False,-37.199815223353,174.901815745298,DC,2,0,0,False,False,False,False,True,False,False,True,False,,,,,50,50,,,,,,,,,50,50,,,,,
89,Waiuku,Counties Energy,Counties Energy,"3 Kitchener Road, Waiuku, 2123, NZL",Auckland,North,True,1,False,Unlimited,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 1 CCS, Status: Operative, Count:1}",True,False,-37.2497134458134,174.731350370103,DC,2,0,0,False,False,False,False,True,False,False,True,False,,,,,50,50,,,,,,,,,50,50,,,,,
90,Pokeno,Counties Energy,Counties Energy,"Market Street, Pokeno, Auckland, 2471, NZL",Auckland,North,True,1,False,Unlimited,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 1 CCS, Status: Operative, Count:1}",True,False,-37.2455463493829,175.021036122003,DC,2,0,0,False,False,False,False,True,False,False,True,False,,,,,50,50,,,,,,,,,50,50,,,,,
91,Waitomo,The Lines Company,The Lines Company,Waitomo Village Rd Waitomo,Waikato,North,True,1,False,Unlimited,2,"{DC, 75 kW, Type 1 CCS, Status: Operative, Count:1},{DC, 75 kW, CHAdeMO, Status: Operative, Count:1}",False,False,-38.260638,175.109418,DC,2,0,0,False,False,False,False,True,False,False,True,False,,,,,75,75,,,,,,,,,75,75,,,,,
92,Whakamaru,The Lines Company,The Lines Company,Forest View Rd Whakamaru ,Waikato,North,True,1,False,Unlimited,2,"{DC, 75 kW, Type 1 CCS, Status: Operative, Count:1},{DC, 75 kW, CHAdeMO, Status: Operative, Count:1}",False,False,-38.420233,175.797409,DC,2,0,0,False,False,False,False,True,False,False,True,False,,,,,75,75,,,,,,,,,75,75,,,,,
93,Taumarunui,The Lines Company,The Lines Company,"12 Hakiaha Street, Taumarunui ",Manawatu-Whanganui,North,True,1,False,Unlimited,2,"{DC, 150 kW, Type 1 CCS, Status: Operative, Count:2}",False,False,-38.88303,175.2592,DC,2,0,0,False,False,False,False,True,False,False,False,False,,,,,150,150,,,,,,,,,,,,,,,
94,Piopio,The Lines Company,The Lines Company,"35 Moa Street, Piopio ",Waikato,North,True,2,False,Unlimited,2,"{DC, 75 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 75 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-38.465401,175.018908,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,75,75,,,,,,,75,75,,,,,
95,Ōtorohanga,The Lines Company,The Lines Company,"5 Bell Lane, Ōtorohanga",Waikato,North,True,2,False,Unlimited,3,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 Tethered, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,True,-38.186369,175.212033,DC,3,0,0,False,False,False,True,False,True,False,True,False,,,,,,,50,50,,,50,50,,,50,50,,,,,
96,Taumarunui,The Lines Company,The Lines Company,"116 Hakiaha Street, Taumarunui ",Manawatu-Whanganui,North,True,2,False,Unlimited,3,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 Tethered, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,True,-38.882868,175.265623,DC,3,0,0,False,False,False,True,False,True,False,True,False,,,,,,,50,50,,,50,50,,,50,50,,,,,
97,Ohakune,The Lines Company,The Lines Company,"Mangateitei Terrace, Ohakune",Manawatu-Whanganui,North,True,2,False,Unlimited,3,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 Tethered, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,True,-39.418318,175.398382,DC,3,0,0,False,False,False,True,False,True,False,True,False,,,,,,,50,50,,,50,50,,,50,50,,,,,
98,Z Kahikatea Drive,Z Energy,Z Energy,"124-126 Kahikatea Drive, Melville, Hamilton 3206, New Zealand",Waikato,North,True,2,False,Unlimited,2,"{DC, 180 kW, CHAdeMO, Status: Inoperative, Count:1},{DC, 180 kW, Type 2 CCS, Status: Inoperative, Count:1}",True,False,-37.807694960581,175.270929673214,DC,0,2,0,False,False,False,False,False,True,False,True,False,,,,,,,180,180,,,,,,,180,180,,,2023-08-31,8,2023
99,Albany,Plug and Save,Plug & Save,"281 Albany Highway, Rosedale Auckland 0632",Auckland,North,True,2,False,Unlimited,2,"{DC, 160 kW, Type 2 CCS, Status: Operative, Count:2}",True,False,-36.7500895037861,174.694235266248,DC,2,0,0,False,False,False,False,False,True,False,False,False,,,,,,,160,160,,,,,,,,,,,,,
100,Te Rapa,Plug and Save,Plug & Save,"60 Te Rapa Road, Pukete, Hamilton 3200 ",Waikato,North,True,2,False,Unlimited,2,"{DC, 160 kW, Type 2 CCS, Status: Operative, Count:2}",True,False,-37.7485919054367,175.235969754778,DC,2,0,0,False,False,False,False,False,True,False,False,False,,,,,,,160,160,,,,,,,,,,,,,
101,Counties Energy HQ,Counties Energy,Counties Energy,"14 Glasgow Road, Pukekohe, 2120, NZL",Auckland,North,True,1,False,Unlimited,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 1 CCS, Status: Operative, Count:1}",True,False,-37.2079675525099,174.907817063333,DC,2,0,0,False,False,False,False,True,False,False,True,False,,,,,50,50,,,,,,,,,50,50,,,,,
102,Freemasons Martinborough,Thundergrid Ltd,Thundergrid Ltd,"39 Strasbourge Street, Martinborough 5711",Wellington,North,True,3,False,,3,"{AC, 11 kW, Type 2 Socketed, Status: Operative, Count:2},{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:1}",True,False,-41.2170074,175.4607034,AC,3,0,0,False,True,False,False,False,False,False,False,False,,,11,22,,,,,,,,,,,,,,,2024-07-03,7,2024
103,290 Colombo Street,JOLT,JOLT Charge,"290 Colombo Street , Sydenham, Christchurch, 8023, New Zealand",Canterbury,South,True,1,False,Unlimited,2,"{DC, 25 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1}",True,False,-43.5497462066722,172.636911159868,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,25,25,,,,,,,25,25,,,2024-02-26,2,2024
104,Meadowbank Shopping Centre,JOLT,JOLT Charge,"35 Saint Johns Road, St Johns, Auckland, 1072, New Zealand",Auckland,North,True,1,False,Unlimited,2,"{DC, 25 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1}",True,False,-36.8753937454342,174.828024099156,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,25,25,,,,,,,25,25,,,2023-12-21,12,2023
105,91 Johnsonville Road,JOLT,JOLT Charge," 91 Johnsonville Road , Johnsonville ,  6037 , New Zealand",Wellington,North,True,1,False,Unlimited,2,"{DC, 25 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1}",True,False,-41.2244718510829,174.807503630859,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,25,25,,,,,,,25,25,,,2024-06-24,6,2024
106,482 Cranford St,JOLT,JOLT Charge,"482 Cranford Street , Redwood, Christchurch, 8051, New Zealand",Canterbury,South,True,1,False,Unlimited,2,"{DC, 25 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1}",True,False,-43.4907685,172.6219345,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,25,25,,,,,,,25,25,,,2024-04-30,4,2024
107,217-225 Great South Road,JOLT,JOLT Charge,"217-225 Great South Road, Otathuhu, Auckland, 1062, New Zealand",Auckland,North,True,1,False,Unlimited,2,"{DC, 25 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1}",True,False,-36.9411282424733,174.84061280016,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,25,25,,,,,,,25,25,,,2023-11-30,11,2023
108,Stoneridge on Ngahue - 1,JOLT,JOLT Charge,"87-101 Lunn Avenue, Mount Wellington, Auckland, 1072, New Zealand",Auckland,North,True,1,False,Unlimited,2,"{DC, 25 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1}",True,False,-36.88754,174.832504,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,25,25,,,,,,,25,25,,,2023-06-23,6,2023
109,312 Ti Rakau Drive,JOLT,JOLT Charge,"312 Ti Rakau drive, East Tamaki, Auckland, 2013, New Zealand",Auckland,North,True,1,False,Unlimited,2,"{DC, 25 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1}",True,False,-36.9268166334928,174.897559021206,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,25,25,,,,,,,25,25,,,2023-07-18,7,2023
110,Wairau Junction,JOLT,JOLT Charge,"170 Wairau Rd, Glenfield, Auckland, 627, New Zealand",Auckland,North,True,1,False,Unlimited,2,"{DC, 25 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1}",True,False,-36.7700024285344,174.736632245402,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,25,25,,,,,,,25,25,,,2024-01-17,1,2024
111,Edinburgh Retail Centre (Broadway Pukekohe),JOLT,JOLT Charge,"65-71 Edinburgh Street, Pukekohe, Auckland, 2120, New Zealand",Auckland,North,True,1,False,Unlimited,2,"{DC, 25 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1}",True,False,-37.199445,174.90394,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,25,25,,,,,,,25,25,,,2023-03-31,3,2023
112,Clocktower Hornby - 2,JOLT,JOLT Charge,"1 Brynley Street , Hornby, Christchurch, 8042, New Zealand",Canterbury,South,True,1,False,Unlimited,2,"{DC, 25 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1}",True,False,-43.543333402995,172.528176416375,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,25,25,,,,,,,25,25,,,2024-03-11,3,2024
113,Brougham St,JOLT,JOLT Charge,"151 Waltham Road, Sydenham, Christchurch, 8011, New Zealand",Canterbury,South,True,1,False,Unlimited,2,"{DC, 25 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1}",True,False,-43.5473059453966,172.64618690423,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,25,25,,,,,,,25,25,,,2023-12-21,12,2023
114,Mitre 10 Henderson,JOLT,JOLT Charge,"186 Lincoln Road, Henderson, Auckland, 610, New Zealand",Auckland,North,True,1,False,Unlimited,2,"{DC, 25 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1}",True,False,-36.858751,174.628196,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,25,25,,,,,,,25,25,,,2023-06-08,6,2023
115,Waltham Road,JOLT,JOLT Charge,"151 Waltham Road, Sydenham, Christchurch, 8011, New Zealand",Canterbury,South,True,1,False,Unlimited,2,"{DC, 25 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1}",True,False,-43.5469849890143,172.646609466988,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,25,25,,,,,,,25,25,,,2024-01-08,1,2024
116,Mitre 10 New Lynn,JOLT,JOLT Charge,"5 Astley Ave, New Lynn, Auckland, 600, New Zealand",Auckland,North,True,1,False,Unlimited,2,"{DC, 25 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1}",True,False,-36.911289,174.68866,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,25,25,,,,,,,25,25,,,2023-03-24,3,2023
